SITENAME,DATE,YEAR,MONTH,TN_uM_L,TN_moles_L,TN_g_L,TN_ug_L,TP_uM_L,TP_moles_L,TP_g_L,TP_ug_L,NP
TSph7,11/19/06,2006,November,33.00,0.00,0.00,462.23,0.40,0.00,0.00,12.39,37.31
TSph3,11/21/06,2006,November,33.42,0.00,0.00,468.07,0.16,0.00,0.00,4.96,94.45
TSph7,11/22/06,2006,November,60.95,0.00,0.00,853.71,0.33,0.00,0.00,10.22,83.52
TSph3,11/24/06,2006,November,35.67,0.00,0.00,499.66,0.12,0.00,0.00,3.72,134.43
TSph7,11/25/06,2006,November,49.90,0.00,0.00,698.94,0.36,0.00,0.00,11.15,62.68
TSph3,11/27/06,2006,November,0.01,0.00,0.00,0.14,0.14,0.00,0.00,4.34,0.03
TSph7,11/28/06,2006,November,57.31,0.00,0.00,802.69,0.35,0.00,0.00,10.84,74.04
TSph7,11/29/06,2006,November,79.91,0.00,0.00,1119.34,0.54,0.00,0.00,16.73,66.92
TSph3,11/30/06,2006,November,0.01,0.00,0.00,0.14,0.11,0.00,0.00,3.41,0.04
TSph3,12/3/06,2006,December,35.21,0.00,0.00,493.19,0.12,0.00,0.00,3.72,132.69
TSph11,12/3/06,2006,December,14.90,0.00,0.00,208.76,0.37,0.00,0.00,11.46,18.22
TSph3,12/6/06,2006,December,34.22,0.00,0.00,479.28,0.15,0.00,0.00,4.65,103.16
TSph9,12/6/06,2006,December,38.96,0.00,0.00,545.66,0.26,0.00,0.00,8.15,66.98
TSph10,12/6/06,2006,December,44.65,0.00,0.00,625.40,0.36,0.00,0.00,11.15,56.09
TSph3,12/9/06,2006,December,33.15,0.00,0.00,464.30,0.12,0.00,0.00,3.72,124.92
TSph3,12/12/06,2006,December,33.83,0.00,0.00,473.88,0.13,0.00,0.00,4.03,117.69
TSph3,12/15/06,2006,December,31.71,0.00,0.00,444.22,0.13,0.00,0.00,4.03,110.32
TSph3,12/18/06,2006,December,45.94,0.00,0.00,643.47,0.17,0.00,0.00,5.27,122.20
TSph3,12/19/06,2006,December,49.01,0.00,0.00,686.50,0.17,0.00,0.00,5.27,130.37
TSph3,12/22/06,2006,December,46.12,0.00,0.00,646.03,0.30,0.00,0.00,9.29,69.52
TSph7,12/23/06,2006,December,56.10,0.00,0.00,785.83,0.28,0.00,0.00,8.67,90.61
TSph3,12/25/06,2006,December,45.67,0.00,0.00,639.67,0.31,0.00,0.00,9.60,66.62
TSph7,12/26/06,2006,December,54.54,0.00,0.00,763.96,0.26,0.00,0.00,8.05,94.86
TSph3,12/28/06,2006,December,39.41,0.00,0.00,552.06,0.28,0.00,0.00,8.67,63.65
TSph7,12/29/06,2006,December,57.89,0.00,0.00,810.84,0.27,0.00,0.00,8.36,96.96
TSph3,12/31/06,2006,December,50.29,0.00,0.00,704.38,0.29,0.00,0.00,8.98,78.42
TSph7,1/1/07,2007,January,57.46,0.00,0.00,804.84,0.28,0.00,0.00,8.67,92.80
TSph3,1/3/07,2007,January,35.93,0.00,0.00,503.30,0.26,0.00,0.00,8.05,62.50
TSph7,1/4/07,2007,January,61.18,0.00,0.00,856.99,0.29,0.00,0.00,8.98,95.41
TSph3,1/6/07,2007,January,68.87,0.00,0.00,964.63,0.30,0.00,0.00,9.29,103.81
TSph7,1/7/07,2007,January,47.22,0.00,0.00,661.40,0.28,0.00,0.00,8.67,76.26
TSph3,1/9/07,2007,January,41.36,0.00,0.00,579.27,0.29,0.00,0.00,8.98,64.49
TSph10,1/10/07,2007,January,28.53,0.00,0.00,399.61,0.14,0.00,0.00,4.24,94.17
TSph9,1/10/07,2007,January,39.03,0.00,0.00,546.71,0.15,0.00,0.00,4.74,115.36
TSph7,1/10/07,2007,January,46.25,0.00,0.00,647.82,0.20,0.00,0.00,6.19,104.58
TSph3,1/11/07,2007,January,35.13,0.00,0.00,492.05,0.28,0.00,0.00,8.67,56.74
TSph11,1/11/07,2007,January,23.19,0.00,0.00,324.84,0.45,0.00,0.00,14.00,23.20
TSph7,1/13/07,2007,January,47.51,0.00,0.00,665.46,0.33,0.00,0.00,10.22,65.10
TSph7,1/16/07,2007,January,48.48,0.00,0.00,679.12,0.33,0.00,0.00,10.22,66.44
TSph7,1/19/07,2007,January,33.14,0.00,0.00,464.14,0.39,0.00,0.00,12.08,38.42
TSph7,1/21/07,2007,January,51.78,0.00,0.00,725.23,0.46,0.00,0.00,14.25,50.90
TSph7,1/24/07,2007,January,90.92,0.00,0.00,1273.49,0.42,0.00,0.00,13.01,97.89
TSph7,1/27/07,2007,January,64.59,0.00,0.00,904.75,0.27,0.00,0.00,8.36,108.19
TSph7,1/30/07,2007,January,74.13,0.00,0.00,1038.35,0.18,0.00,0.00,5.58,186.24
TSph7,2/2/07,2007,February,91.60,0.00,0.00,1283.01,0.17,0.00,0.00,5.27,243.66
TSph7,2/5/07,2007,February,65.38,0.00,0.00,915.81,0.18,0.00,0.00,5.58,164.26
TSph10,2/7/07,2007,February,28.94,0.00,0.00,405.33,0.19,0.00,0.00,5.92,68.51
TSph11,2/7/07,2007,February,10.38,0.00,0.00,145.35,0.29,0.00,0.00,8.86,16.41
TSph7,2/8/07,2007,February,77.82,0.00,0.00,1089.98,0.18,0.00,0.00,5.58,195.50
TSph9,2/8/07,2007,February,34.94,0.00,0.00,489.42,0.20,0.00,0.00,6.10,80.21
TSph7,2/11/07,2007,February,49.70,0.00,0.00,696.16,0.32,0.00,0.00,9.91,70.24
TSph7,2/14/07,2007,February,99.97,0.00,0.00,1400.24,0.31,0.00,0.00,9.60,145.83
TSph7,2/17/07,2007,February,107.44,0.00,0.00,1504.84,0.45,0.00,0.00,13.94,107.96
TSph7,2/20/07,2007,February,94.33,0.00,0.00,1321.34,0.30,0.00,0.00,9.29,142.20
TSph7,2/23/07,2007,February,72.98,0.00,0.00,1022.27,0.17,0.00,0.00,5.27,194.14
TSph7,2/26/07,2007,February,36.68,0.00,0.00,513.82,0.23,0.00,0.00,7.12,72.12
TSph7,3/1/07,2007,March,62.82,0.00,0.00,879.95,0.20,0.00,0.00,6.19,142.05
TSph7,3/4/07,2007,March,70.45,0.00,0.00,986.77,0.22,0.00,0.00,6.81,144.81
TSph7,3/7/07,2007,March,32.75,0.00,0.00,458.79,0.29,0.00,0.00,8.98,51.08
TSph7,3/10/07,2007,March,52.74,0.00,0.00,738.76,0.25,0.00,0.00,7.74,95.40
TSph10,3/12/07,2007,March,49.48,0.00,0.00,693.05,0.33,0.00,0.00,10.07,68.85
TSph9,3/12/07,2007,March,40.72,0.00,0.00,570.30,0.34,0.00,0.00,10.59,53.84
TSph11,3/12/07,2007,March,20.73,0.00,0.00,290.41,0.36,0.00,0.00,11.18,25.97
TSph7,3/13/07,2007,March,43.71,0.00,0.00,612.27,0.25,0.00,0.00,7.74,79.07
TSph7,3/16/07,2007,March,45.51,0.00,0.00,637.39,0.23,0.00,0.00,7.12,89.47
TSph7,3/19/07,2007,March,56.93,0.00,0.00,797.38,0.23,0.00,0.00,7.12,111.93
TSph7,3/22/07,2007,March,60.78,0.00,0.00,851.35,0.35,0.00,0.00,10.84,78.53
TSph7,3/28/07,2007,March,61.70,0.00,0.00,864.26,0.25,0.00,0.00,7.74,111.61
TSph7,3/31/07,2007,March,59.46,0.00,0.00,832.90,0.24,0.00,0.00,7.43,112.04
TSph9,4/2/07,2007,April,44.26,0.00,0.00,619.99,0.25,0.00,0.00,7.81,79.43
TSph10,4/3/07,2007,April,34.39,0.00,0.00,481.67,0.19,0.00,0.00,5.82,82.72
TSph7,4/3/07,2007,April,59.25,0.00,0.00,829.94,0.21,0.00,0.00,6.50,127.59
TSph7,4/6/07,2007,April,62.85,0.00,0.00,880.33,0.22,0.00,0.00,6.81,129.19
TSph7,4/9/07,2007,April,60.17,0.00,0.00,842.73,0.31,0.00,0.00,9.60,87.77
TSph7,4/12/07,2007,April,54.88,0.00,0.00,768.70,0.26,0.00,0.00,8.05,95.45
TSph7,4/15/07,2007,April,0.01,0.00,0.00,0.14,0.43,0.00,0.00,13.32,0.01
TSph7,4/18/07,2007,April,31.32,0.00,0.00,438.63,0.61,0.00,0.00,18.89,23.22
TSph7,4/21/07,2007,April,33.47,0.00,0.00,468.80,0.40,0.00,0.00,12.39,37.84
TSph7,4/24/07,2007,April,38.01,0.00,0.00,532.38,0.50,0.00,0.00,15.49,34.38
TSph7,4/27/07,2007,April,27.67,0.00,0.00,387.57,0.37,0.00,0.00,11.46,33.82
TSph7,4/30/07,2007,April,29.78,0.00,0.00,417.09,0.36,0.00,0.00,11.15,37.40
TSph10,5/1/07,2007,May,24.95,0.00,0.00,349.45,0.26,0.00,0.00,8.18,42.73
TSph11,5/1/07,2007,May,15.67,0.00,0.00,219.48,0.41,0.00,0.00,12.73,17.24
TSph9,5/2/07,2007,May,41.93,0.00,0.00,587.34,0.20,0.00,0.00,6.10,96.26
TSph7,5/3/07,2007,May,33.46,0.00,0.00,468.65,0.36,0.00,0.00,11.15,42.03
TSph7,5/6/07,2007,May,30.56,0.00,0.00,428.01,0.19,0.00,0.00,5.89,72.73
TSph7,5/9/07,2007,May,29.53,0.00,0.00,413.64,0.43,0.00,0.00,13.32,31.06
TSph7,5/12/07,2007,May,31.55,0.00,0.00,441.88,0.26,0.00,0.00,8.05,54.87
TSph7,5/15/07,2007,May,31.05,0.00,0.00,434.88,0.26,0.00,0.00,8.05,54.00
TSph7,5/17/07,2007,May,30.70,0.00,0.00,429.99,0.41,0.00,0.00,12.70,33.86
TSph7,5/20/07,2007,May,31.37,0.00,0.00,439.37,0.42,0.00,0.00,13.01,33.77
TSph7,5/23/07,2007,May,27.47,0.00,0.00,384.77,0.43,0.00,0.00,13.32,28.89
TSph7,5/26/07,2007,May,30.74,0.00,0.00,430.56,0.39,0.00,0.00,12.08,35.64
TSph7,5/29/07,2007,May,31.76,0.00,0.00,444.79,0.41,0.00,0.00,12.70,35.02
TSph7,6/1/07,2007,June,30.16,0.00,0.00,422.38,0.44,0.00,0.00,13.63,30.99
TSph7,6/4/07,2007,June,32.99,0.00,0.00,462.13,0.47,0.00,0.00,14.56,31.74
TSph7,6/5/07,2007,June,33.67,0.00,0.00,471.57,0.56,0.00,0.00,17.35,27.19
TSph10,6/6/07,2007,June,20.50,0.00,0.00,287.16,0.20,0.00,0.00,6.04,47.54
TSph11,6/6/07,2007,June,10.44,0.00,0.00,146.19,0.42,0.00,0.00,13.01,11.24
TSph9,6/8/07,2007,June,30.91,0.00,0.00,432.90,0.18,0.00,0.00,5.61,77.22
TSph7,6/8/07,2007,June,52.16,0.00,0.00,730.62,0.49,0.00,0.00,15.18,48.14
TSph7,6/11/07,2007,June,51.11,0.00,0.00,715.84,0.35,0.00,0.00,10.84,66.03
TSph7,6/14/07,2007,June,52.22,0.00,0.00,731.42,0.39,0.00,0.00,12.08,60.55
TSph7,6/17/07,2007,June,49.64,0.00,0.00,695.35,0.39,0.00,0.00,12.08,57.56
TSph7,6/20/07,2007,June,44.13,0.00,0.00,618.11,0.55,0.00,0.00,17.04,36.28
TSph7,6/23/07,2007,June,48.71,0.00,0.00,682.22,0.33,0.00,0.00,10.22,66.74
TSph3,6/26/07,2007,June,42.19,0.00,0.00,590.93,0.16,0.00,0.00,4.96,119.24
TSph7,6/26/07,2007,June,39.43,0.00,0.00,552.25,0.45,0.00,0.00,13.94,39.62
TSph7,6/29/07,2007,June,35.28,0.00,0.00,494.14,0.37,0.00,0.00,11.46,43.12
TSph3,7/2/07,2007,July,27.78,0.00,0.00,389.17,0.13,0.00,0.00,4.03,96.65
TSph9,7/2/07,2007,July,27.62,0.00,0.00,386.92,0.25,0.00,0.00,7.68,50.37
TSph7,7/2/07,2007,July,40.54,0.00,0.00,567.84,0.28,0.00,0.00,8.67,65.47
TSph10,7/2/07,2007,July,28.12,0.00,0.00,393.83,0.46,0.00,0.00,14.37,27.40
TSph11,7/3/07,2007,July,12.30,0.00,0.00,172.24,0.29,0.00,0.00,8.95,19.24
TSph7,7/5/07,2007,July,22.02,0.00,0.00,308.45,0.36,0.00,0.00,11.15,27.66
TSph3,7/8/07,2007,July,25.36,0.00,0.00,355.16,0.12,0.00,0.00,3.72,95.55
TSph7,7/8/07,2007,July,28.60,0.00,0.00,400.53,0.25,0.00,0.00,7.74,51.72
TSph7,7/11/07,2007,July,34.92,0.00,0.00,489.08,0.27,0.00,0.00,8.36,58.48
TSph3,7/14/07,2007,July,29.94,0.00,0.00,419.37,0.15,0.00,0.00,4.65,90.26
TSph7,7/14/07,2007,July,45.36,0.00,0.00,635.32,0.33,0.00,0.00,10.22,62.16
TSph7,7/17/07,2007,July,39.66,0.00,0.00,555.57,0.33,0.00,0.00,10.22,54.35
TSph3,7/20/07,2007,July,40.76,0.00,0.00,570.94,0.15,0.00,0.00,4.65,122.89
TSph7,7/20/07,2007,July,33.53,0.00,0.00,469.61,0.37,0.00,0.00,11.46,40.98
TSph7,7/23/07,2007,July,43.29,0.00,0.00,606.36,0.42,0.00,0.00,13.01,46.61
TSph3,7/26/07,2007,July,35.84,0.00,0.00,501.97,0.14,0.00,0.00,4.34,115.76
TSph7,7/26/07,2007,July,33.82,0.00,0.00,473.73,0.47,0.00,0.00,14.56,32.54
TSph3,8/1/07,2007,August,40.64,0.00,0.00,569.26,0.12,0.00,0.00,3.72,153.15
TSph7,8/2/07,2007,August,90.21,0.00,0.00,1263.60,0.21,0.00,0.00,6.50,194.26
TSph3,8/6/07,2007,August,53.72,0.00,0.00,752.44,0.14,0.00,0.00,4.34,173.52
TSph11,8/7/07,2007,August,15.22,0.00,0.00,213.24,0.34,0.00,0.00,10.41,20.49
TSph10,8/7/07,2007,August,57.40,0.00,0.00,804.04,1.03,0.00,0.00,32.00,25.13
TSph9,8/8/07,2007,August,29.46,0.00,0.00,412.70,0.23,0.00,0.00,7.09,58.18
TSph3,8/12/07,2007,August,34.82,0.00,0.00,487.74,0.23,0.00,0.00,7.12,68.46
TSph7,8/12/07,2007,August,36.34,0.00,0.00,509.00,0.26,0.00,0.00,8.05,63.20
TSph7,8/15/07,2007,August,0.01,0.00,0.00,0.14,0.22,0.00,0.00,6.81,0.02
TSph7,8/18/07,2007,August,41.57,0.00,0.00,582.20,0.34,0.00,0.00,10.53,55.28
TSph3,8/18/07,2007,August,116.41,0.00,0.00,1630.50,0.46,0.00,0.00,14.25,114.44
TSph7,8/21/07,2007,August,46.35,0.00,0.00,649.28,0.27,0.00,0.00,8.36,77.64
TSph3,8/24/07,2007,August,76.53,0.00,0.00,1071.90,0.17,0.00,0.00,5.27,203.57
TSph3,8/30/07,2007,August,44.74,0.00,0.00,626.73,0.17,0.00,0.00,5.27,119.02
TSph9,9/4/07,2007,September,22.38,0.00,0.00,313.45,0.27,0.00,0.00,8.36,37.48
TSph10,9/4/07,2007,September,40.37,0.00,0.00,565.46,0.29,0.00,0.00,8.86,63.83
TSph3,9/5/07,2007,September,77.07,0.00,0.00,1079.46,0.20,0.00,0.00,6.19,174.25
TSph11,9/5/07,2007,September,9.51,0.00,0.00,133.18,0.35,0.00,0.00,10.72,12.43
TSph7,9/6/07,2007,September,92.81,0.00,0.00,1300.03,0.75,0.00,0.00,23.23,55.96
TSph7,9/9/07,2007,September,84.16,0.00,0.00,1178.82,0.95,0.00,0.00,29.43,40.06
TSph3,9/11/07,2007,September,57.49,0.00,0.00,805.32,0.21,0.00,0.00,6.50,123.81
TSph7,9/12/07,2007,September,77.29,0.00,0.00,1082.62,1.93,0.00,0.00,59.78,18.11
TSph7,9/15/07,2007,September,70.73,0.00,0.00,990.66,0.87,0.00,0.00,26.95,36.76
TSph3,9/17/07,2007,September,42.63,0.00,0.00,597.17,0.14,0.00,0.00,4.34,137.71
TSph7,9/18/07,2007,September,56.21,0.00,0.00,787.38,0.58,0.00,0.00,17.96,43.83
TSph7,9/21/07,2007,September,53.10,0.00,0.00,743.74,0.93,0.00,0.00,28.81,25.82
TSph3,9/23/07,2007,September,34.00,0.00,0.00,476.28,0.19,0.00,0.00,5.89,80.93
TSph7,9/24/07,2007,September,54.55,0.00,0.00,764.11,0.52,0.00,0.00,16.11,47.44
TSph7,9/27/07,2007,September,44.23,0.00,0.00,619.46,0.56,0.00,0.00,17.35,35.71
TSph3,9/29/07,2007,September,33.47,0.00,0.00,468.77,0.16,0.00,0.00,4.96,94.59
TSph7,9/30/07,2007,September,48.21,0.00,0.00,675.31,0.47,0.00,0.00,14.56,46.39
TSph7,10/3/07,2007,October,43.39,0.00,0.00,607.82,0.44,0.00,0.00,13.63,44.60
TSph10,10/4/07,2007,October,47.88,0.00,0.00,670.64,0.29,0.00,0.00,8.83,75.97
TSph11,10/4/07,2007,October,17.80,0.00,0.00,249.25,0.38,0.00,0.00,11.62,21.46
TSph9,10/5/07,2007,October,39.48,0.00,0.00,553.04,0.29,0.00,0.00,8.86,62.43
TSph7,10/6/07,2007,October,52.39,0.00,0.00,733.85,0.37,0.00,0.00,11.46,64.03
TSph7,10/9/07,2007,October,43.01,0.00,0.00,602.48,0.39,0.00,0.00,12.08,49.88
TSph7,10/12/07,2007,October,43.86,0.00,0.00,614.30,0.47,0.00,0.00,14.56,42.20
TSph3,10/15/07,2007,October,50.67,0.00,0.00,709.69,0.12,0.00,0.00,3.72,190.94
TSph7,10/15/07,2007,October,48.22,0.00,0.00,675.36,0.46,0.00,0.00,14.25,47.40
TSph7,10/18/07,2007,October,42.80,0.00,0.00,599.56,0.53,0.00,0.00,16.42,36.52
TSph3,10/21/07,2007,October,46.15,0.00,0.00,646.38,0.13,0.00,0.00,4.03,160.53
TSph7,10/21/07,2007,October,39.86,0.00,0.00,558.38,0.43,0.00,0.00,13.32,41.92
TSph7,10/24/07,2007,October,35.98,0.00,0.00,503.99,0.40,0.00,0.00,12.39,40.68
TSph3,10/27/07,2007,October,41.59,0.00,0.00,582.57,0.22,0.00,0.00,6.81,85.49
TSph7,10/27/07,2007,October,39.04,0.00,0.00,546.83,0.43,0.00,0.00,13.32,41.06
TSph7,10/30/07,2007,October,34.98,0.00,0.00,489.89,0.38,0.00,0.00,11.77,41.62
TSph3,11/2/07,2007,November,34.76,0.00,0.00,486.88,0.13,0.00,0.00,4.03,120.92
TSph7,11/2/07,2007,November,48.47,0.00,0.00,678.95,0.58,0.00,0.00,17.96,37.79
TSph7,11/5/07,2007,November,43.32,0.00,0.00,606.80,0.58,0.00,0.00,17.96,33.78
TSph10,11/6/07,2007,November,20.65,0.00,0.00,289.27,0.14,0.00,0.00,4.34,66.71
TSph11,11/6/07,2007,November,26.27,0.00,0.00,367.89,0.49,0.00,0.00,15.12,24.34
TSph3,11/7/07,2007,November,35.41,0.00,0.00,495.92,0.13,0.00,0.00,4.03,123.16
TSph9,11/7/07,2007,November,25.73,0.00,0.00,360.36,0.32,0.00,0.00,9.76,36.93
TSph7,11/8/07,2007,November,42.37,0.00,0.00,593.41,0.72,0.00,0.00,22.30,26.61
TSph7,11/11/07,2007,November,43.10,0.00,0.00,603.72,0.55,0.00,0.00,17.04,35.44
TSph3,11/14/07,2007,November,15.66,0.00,0.00,219.41,0.08,0.00,0.00,2.48,88.54
TSph7,11/14/07,2007,November,41.87,0.00,0.00,586.42,0.56,0.00,0.00,17.35,33.81
TSph7,11/17/07,2007,November,43.82,0.00,0.00,613.80,0.63,0.00,0.00,19.51,31.45
TSph7,11/20/07,2007,November,48.67,0.00,0.00,681.69,0.64,0.00,0.00,19.82,34.39
TSph7,11/23/07,2007,November,46.00,0.00,0.00,644.25,0.79,0.00,0.00,24.47,26.33
TSph3,11/26/07,2007,November,17.25,0.00,0.00,241.55,0.11,0.00,0.00,3.41,70.90
TSph7,11/26/07,2007,November,43.24,0.00,0.00,605.69,1.00,0.00,0.00,30.97,19.55
TSph7,11/29/07,2007,November,32.71,0.00,0.00,458.22,0.06,0.00,0.00,1.86,246.56
TSph7,12/2/07,2007,December,34.36,0.00,0.00,481.24,0.08,0.00,0.00,2.48,194.21
TSph3,12/2/07,2007,December,15.95,0.00,0.00,223.36,0.13,0.00,0.00,4.03,55.47
TSph7,12/5/07,2007,December,33.79,0.00,0.00,473.24,0.18,0.00,0.00,5.58,84.88
TSph9,12/6/07,2007,December,25.29,0.00,0.00,354.22,0.34,0.00,0.00,10.66,33.24
TSph10,12/7/07,2007,December,25.80,0.00,0.00,361.31,0.19,0.00,0.00,5.82,62.05
TSph11,12/7/07,2007,December,14.30,0.00,0.00,200.30,0.26,0.00,0.00,8.15,24.59
TSph3,12/8/07,2007,December,23.84,0.00,0.00,333.91,0.11,0.00,0.00,3.41,98.00
TSph7,12/8/07,2007,December,44.14,0.00,0.00,618.31,0.21,0.00,0.00,6.50,95.06
TSph7,12/10/07,2007,December,40.64,0.00,0.00,569.29,0.24,0.00,0.00,7.43,76.58
TSph7,12/13/07,2007,December,68.86,0.00,0.00,964.48,0.16,0.00,0.00,4.96,194.61
TSph3,12/14/07,2007,December,20.25,0.00,0.00,283.64,0.11,0.00,0.00,3.41,83.25
TSph7,12/16/07,2007,December,54.36,0.00,0.00,761.38,0.16,0.00,0.00,4.96,153.63
TSph3,12/19/07,2007,December,29.81,0.00,0.00,417.58,0.13,0.00,0.00,4.03,103.70
TSph7,12/19/07,2007,December,56.79,0.00,0.00,795.40,0.18,0.00,0.00,5.58,142.66
TSph7,12/22/07,2007,December,55.15,0.00,0.00,772.44,0.21,0.00,0.00,6.50,118.75
TSph3,12/25/07,2007,December,25.83,0.00,0.00,361.86,0.12,0.00,0.00,3.72,97.35
TSph7,12/25/07,2007,December,64.79,0.00,0.00,907.46,0.50,0.00,0.00,15.49,58.59
TSph7,12/28/07,2007,December,49.57,0.00,0.00,694.34,0.24,0.00,0.00,7.43,93.40
TSph3,12/31/07,2007,December,27.18,0.00,0.00,380.65,0.11,0.00,0.00,3.41,111.72
TSph7,12/31/07,2007,December,48.71,0.00,0.00,682.34,0.31,0.00,0.00,9.60,71.06
TSph7,1/3/08,2008,January,46.29,0.00,0.00,648.33,0.24,0.00,0.00,7.43,87.21
TSph3,1/6/08,2008,January,30.79,0.00,0.00,431.28,0.12,0.00,0.00,3.72,116.03
TSph7,1/6/08,2008,January,51.53,0.00,0.00,721.78,0.39,0.00,0.00,12.08,59.75
TSph9,1/8/08,2008,January,27.69,0.00,0.00,387.80,0.39,0.00,0.00,12.05,32.19
TSph7,1/9/08,2008,January,44.43,0.00,0.00,622.32,0.20,0.00,0.00,6.19,100.46
TSph11,1/9/08,2008,January,18.35,0.00,0.00,257.00,0.26,0.00,0.00,7.99,32.16
TSph10,1/9/08,2008,January,25.34,0.00,0.00,354.92,0.35,0.00,0.00,10.78,32.93
TSph7,1/12/08,2008,January,53.72,0.00,0.00,752.41,0.24,0.00,0.00,7.43,101.22
TSph7,1/20/08,2008,January,73.48,0.00,0.00,1029.25,0.61,0.00,0.00,18.89,54.47
TSph7,1/23/08,2008,January,61.82,0.00,0.00,865.86,0.39,0.00,0.00,12.08,71.68
TSph7,1/26/08,2008,January,50.40,0.00,0.00,705.94,0.33,0.00,0.00,10.22,69.06
TSph7,1/29/08,2008,January,51.79,0.00,0.00,725.48,0.34,0.00,0.00,10.53,68.89
TSph7,2/1/08,2008,February,51.46,0.00,0.00,720.77,0.30,0.00,0.00,9.29,77.57
TSph7,2/4/08,2008,February,59.18,0.00,0.00,828.91,0.35,0.00,0.00,10.84,76.46
TSph9,2/7/08,2008,February,51.40,0.00,0.00,720.02,0.19,0.00,0.00,5.79,124.31
TSph7,2/7/08,2008,February,52.47,0.00,0.00,734.92,0.35,0.00,0.00,10.84,67.79
TSph10,2/8/08,2008,February,46.55,0.00,0.00,652.07,0.14,0.00,0.00,4.27,152.55
TSph11,2/8/08,2008,February,22.11,0.00,0.00,309.65,0.25,0.00,0.00,7.65,40.47
TSph7,2/10/08,2008,February,48.28,0.00,0.00,676.24,0.36,0.00,0.00,11.15,60.65
TSph7,2/13/08,2008,February,56.32,0.00,0.00,788.82,0.36,0.00,0.00,11.15,70.74
TSph7,2/16/08,2008,February,51.34,0.00,0.00,719.06,0.35,0.00,0.00,10.84,66.33
TSph7,2/19/08,2008,February,49.21,0.00,0.00,689.23,0.35,0.00,0.00,10.84,63.58
TSph7,2/22/08,2008,February,76.01,0.00,0.00,1064.67,1.02,0.00,0.00,31.59,33.70
TSph7,2/25/08,2008,February,92.09,0.00,0.00,1289.88,1.55,0.00,0.00,48.01,26.87
TSph7,3/1/08,2008,March,75.17,0.00,0.00,1052.84,0.31,0.00,0.00,9.60,109.65
TSph9,3/4/08,2008,March,45.37,0.00,0.00,635.48,0.28,0.00,0.00,8.64,73.54
TSph7,3/4/08,2008,March,80.72,0.00,0.00,1130.63,0.52,0.00,0.00,16.11,70.20
TSph11,3/5/08,2008,March,20.28,0.00,0.00,283.99,0.27,0.00,0.00,8.27,34.34
TSph10,3/5/08,2008,March,50.30,0.00,0.00,704.51,0.36,0.00,0.00,11.24,62.66
TSph7,3/7/08,2008,March,71.50,0.00,0.00,1001.51,0.66,0.00,0.00,20.44,48.99
TSph7,3/10/08,2008,March,91.57,0.00,0.00,1282.61,0.80,0.00,0.00,24.78,51.76
TSph7,3/13/08,2008,March,278.30,0.00,0.00,3898.18,6.64,0.00,0.00,205.67,18.95
TSph7,3/16/08,2008,March,105.89,0.00,0.00,1483.15,0.62,0.00,0.00,19.20,77.23
TSph7,3/19/08,2008,March,88.62,0.00,0.00,1241.33,0.54,0.00,0.00,16.73,74.22
TSph7,3/22/08,2008,March,127.27,0.00,0.00,1782.63,0.38,0.00,0.00,11.77,151.45
TSph7,3/25/08,2008,March,46.82,0.00,0.00,655.77,0.36,0.00,0.00,11.15,58.81
TSph9,4/1/08,2008,April,32.17,0.00,0.00,450.54,0.21,0.00,0.00,6.50,69.26
TSph10,4/2/08,2008,April,41.89,0.00,0.00,586.80,0.26,0.00,0.00,7.96,73.72
TSph11,4/2/08,2008,April,23.94,0.00,0.00,335.29,0.31,0.00,0.00,9.48,35.37
TSph7,4/26/08,2008,April,49.32,0.00,0.00,690.83,0.49,0.00,0.00,15.18,45.52
TSph7,4/29/08,2008,April,42.17,0.00,0.00,590.72,0.37,0.00,0.00,11.46,51.54
TSph7,5/2/08,2008,May,43.14,0.00,0.00,604.29,0.36,0.00,0.00,11.15,54.19
TSph7,5/5/08,2008,May,45.55,0.00,0.00,637.99,0.43,0.00,0.00,13.32,47.90
TSph9,5/6/08,2008,May,36.49,0.00,0.00,511.07,0.19,0.00,0.00,6.01,85.05
TSph10,5/6/08,2008,May,18.08,0.00,0.00,253.18,0.20,0.00,0.00,6.29,40.27
TSph11,5/7/08,2008,May,26.95,0.00,0.00,377.52,0.41,0.00,0.00,12.54,30.09
TSph7,5/8/08,2008,May,37.71,0.00,0.00,528.19,0.13,0.00,0.00,4.03,131.17
TSph7,5/11/08,2008,May,45.85,0.00,0.00,642.19,0.19,0.00,0.00,5.89,109.12
TSph7,5/14/08,2008,May,47.34,0.00,0.00,663.09,0.17,0.00,0.00,5.27,125.93
TSph7,5/17/08,2008,May,47.66,0.00,0.00,667.62,0.28,0.00,0.00,8.67,76.98
TSph7,5/20/08,2008,May,43.65,0.00,0.00,611.42,0.16,0.00,0.00,4.96,123.37
TSph7,5/21/08,2008,May,57.76,0.00,0.00,809.03,0.32,0.00,0.00,9.91,81.62
TSph7,5/24/08,2008,May,64.92,0.00,0.00,909.28,0.13,0.00,0.00,4.03,225.82
TSph7,5/27/08,2008,May,69.10,0.00,0.00,967.86,0.31,0.00,0.00,9.60,100.80
TSph7,5/30/08,2008,May,78.62,0.00,0.00,1101.24,0.34,0.00,0.00,10.53,104.57
TSph7,6/2/08,2008,June,68.49,0.00,0.00,959.31,0.18,0.00,0.00,5.58,172.06
TSph9,6/3/08,2008,June,24.85,0.00,0.00,348.00,0.17,0.00,0.00,5.33,65.32
